Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
money exchange meaning,6,6,50,42,0.00,https://navan.com/resources/glossary/what-is-foreign-currency-exchange,1,0,0.00,0,585000000,"[45,45,45,45,45,45,45,45,45,45,18,100]",2024-12-13,"Image pack, Sitelinks, Video, Featured snippet, People also ask, Related searches",informational,Organic
airline ndc,5,5,70,23,4.42,https://navan.com/blog/technology-and-innovation/what-is-new-distribution-capability-explained,1,0,4.00,0.06,1210000,"[7,15,11,19,7,26,19,19,19,26,19,100]",2024-12-14,"Sitelinks, Reviews, Image, People also ask, Related searches",informational,Organic
capitalization definition business,4,4,50,30,0.00,https://navan.com/resources/glossary/what-is-capitalization,1,0,0.00,0,7120000,"[9,9,66,52,52,42,9,9,9,0,9,9]",2024-12-22,"Image pack, Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
itemized recipt,4,4,170,15,2.37,https://navan.com/resources/glossary/itemized-receipt,1,0,2.00,0.07,15500000,"[53,53,0,35,53,17,100,35,66,53,35,53]",2024-12-26,"Image pack, Sitelinks, Reviews, People also ask, Related searches, Things to know, Discussions and forums",informational,Organic
definition of capital expense,4,4,50,57,0.03,https://navan.com/resources/glossary/what-is-capital-expense-capex,1,0,0.00,0,60100000,"[0,0,0,0,0,50,28,50,28,100,50,78]",2024-12-12,"Knowledge panel, Video, Image, People also ask, Related searches, AI overview",informational,Organic
mobile phone boarding pass,9,7,140,30,0.00,https://navan.com/resources/glossary/what-is-mobile-boarding-pass,1,0,0.00,0.01,34800000,"[65,53,43,43,53,53,43,53,43,28,34,21]",2025-01-08,"Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
best hotel rewards program business travelers,2,3,30,17,7.35,https://navan.com/blog/insights-trends/best-hotel-loyalty-programs-for-usa-business-travelers,1,0,7.00,0.25,87700000,"[50,50,50,75,100,50,75,75,100,50,50,50]",2025-01-07,"Sitelinks, Video, Ads top, Related searches, Discussions and forums",commercial,Organic
travel report template,9,9,210,25,3.88,https://navan.com/blog/insights-trends/travel-expense-report-template,1,0,3.00,0.05,278000000,"[35,28,53,53,53,66,66,28,35,43,66,100]",2024-12-29,"Image pack, Reviews, Image, People also ask, Related searches, Discussions and forums",informational,Organic
direct flight means,5,5,70,38,0.00,https://navan.com/resources/glossary/what-is-direct-flight,1,0,0.00,0,233000000,"[45,45,63,63,81,63,63,81,63,63,45,63]",2024-12-31,"Sitelinks, Reviews, Video, Featured snippet, Image, People also ask, Related searches, AI overview",informational,Organic
currency exchange meaning,6,6,90,68,0.00,https://navan.com/resources/glossary/what-is-foreign-currency-exchange,1,0,0.00,0,374000000,"[78,64,50,64,78,64,35,50,50,50,50,100]",2024-12-22,"Sitelinks, Video, Featured snippet, People also ask, Related searches",informational,Organic
packing list business trip,6,6,50,20,0.13,https://navan.com/blog/traveler-experience/what-to-pack-for-a-business-trip-in-the-u-s,1,0,0.00,0.17,30000000,"[14,35,35,35,64,78,35,21,21,78,50,14]",2025-01-06,"Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums",informational,Organic
aisle seats on a plane,9,9,260,30,0.00,https://navan.com/resources/glossary/what-is-aisle-seat,1,0,0.00,0,12200000,"[44,9,100,19,29,15,23,23,29,23,23,54]",2025-01-01,"Top stories, Sitelinks, Video, Featured snippet, Image, People also ask, Related searches, AI overview",informational,Organic
expense approval,2,2,30,13,8.38,https://navan.com/resources/glossary/what-is-expense-approval,1,0,8.00,0.09,99700000,"[4,4,4,4,4,10,4,4,10,14,14,4]",2025-01-07,"Image pack, Sitelinks, People also ask, Related searches",informational,Organic
navan support,4,4,140,26,1.52,https://navan.com/resources/customer-resources,1,0,1.00,0.02,5220000,"[34,34,65,53,34,53,65,65,100,65,65,80]",2024-12-24,"Sitelinks, Reviews, Video, People also ask, Twitter carousel, Related searches",transactional,Organic
code red airport,3,3,50,12,0.00,https://navan.com/resources/glossary/what-is-code-red-flight,1,0,0.00,0,655000000,"[11,11,11,11,11,23,52,52,64,64,11,11]",2024-12-31,"Image pack, Sitelinks, Image, People also ask, Related searches, AI overview",informational,Organic
ail seat,5,5,90,30,0.00,https://navan.com/resources/glossary/what-is-aisle-seat,1,0,0.00,0,55200000,"[0,0,0,0,0,0,0,0,0,0,100,4]",2024-12-22,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
dana air ticket booking,6,6,30,73,1.23,https://navan.com/,1,0,1.00,0.22,27,"[18,18,18,18,18,18,18,18,18,18,18,100]",2024-12-17,"Sitelinks, Related searches",commercial,Organic
revenue navan,6,6,90,18,0.00,https://navan.com/blog/news/2024-forbes-cloud-100,1,0,0.00,0,166000,"[63,63,81,100,100,81,81,81,63,81,45,81]",2024-12-14,"Knowledge panel, Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
what is money changing,8,8,110,35,0.00,https://navan.com/uk/resources/glossary/what-is-currency-exchange,1,0,0.00,0,4720000000,"[19,19,6,15,23,19,12,12,12,15,15,23]",2024-12-12,"Knowledge panel, Reviews, Video, People also ask, Related searches",informational,Organic
what is capitalization in business,5,5,70,21,0.00,https://navan.com/resources/glossary/what-is-capitalization,1,0,0.00,0,124000000,"[14,21,14,21,28,64,14,64,100,78,78,100]",2024-12-18,"Reviews, Video, Featured snippet, People also ask, Related searches, AI overview",informational,Organic
definition of capitalizing,10,58,1000,68,0.00,https://navan.com/resources/glossary/what-is-capitalization,1,0,0.00,0,946000000,"[68,84,84,84,84,68,84,68,0,31,52,20]",2025-01-07,"Instant answer, Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
money exchange definition,5,5,50,37,0.00,https://navan.com/resources/glossary/what-is-foreign-currency-exchange,1,0,0.00,0,293000000,"[45,45,45,45,45,45,45,45,45,45,18,100]",2024-12-13,"Knowledge panel, Sitelinks, Reviews, Video, People also ask, Related searches",informational,Organic
travel procurement,4,4,70,7,7.43,https://navan.com/uk/resources/glossary/what-is-travel-procurement,1,0,7.00,0.13,215000000,"[3,5,8,6,3,3,8,3,8,5,81,3]",2024-12-15,"Image pack, Reviews, People also ask, Related searches",commercial,Organic
what is online check in flight,8,8,110,50,0.00,https://navan.com/resources/glossary/what-is-online-check-in,1,0,0.00,0,1310000000,"[64,100,82,82,82,52,64,100,82,64,29,41]",2024-12-14,"Sitelinks, Reviews, Video, Featured snippet, People also ask, Related searches",informational,Organic
navan customer support,2,2,50,17,0.00,https://navan.com/expense-support,1,0,0.00,0,43,"[11,11,17,64,11,11,64,11,64,100,11,17]",2024-12-21,"Sitelinks, Related searches",transactional,Organic
ff number,7,7,90,22,0.00,https://navan.com/resources/glossary/frequent-flyer-number,1,0,0.00,0,1130000000,"[50,50,64,64,64,64,50,64,78,78,64,64]",2024-12-26,"Image pack, Sitelinks, Featured snippet, People also ask, Related searches",informational,Organic
idl licence,7,7,90,50,1.05,https://navan.com/resources/glossary/international-drivers-license,1,0,1.00,0.26,250000,"[81,63,63,63,81,81,100,100,100,100,100,100]",2024-12-14,"Image pack, Sitelinks, Reviews, Video, Ads top, Video Carousel, People also ask, Related searches",commercial,Organic
business retreat,5,5,260,30,3.16,https://navan.com/blog/traveler-experience/unique-corporate-retreat-locations-ideas-venues,1,0,3.00,0.3,185000000,"[54,81,81,54,54,43,43,43,43,35,43,54]",2024-12-30,"Reviews, Ads bottom, Video Carousel, People also ask, Related searches, Things to know",informational,Organic
shuttle service definition,3,3,40,31,0.00,https://navan.com/resources/glossary/what-is-shuttle-service,1,0,0.00,0,45100000,"[77,55,100,55,77,77,22,22,22,22,22,22]",2024-12-14,"Knowledge panel, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
flight fare classes,6,6,70,38,0.00,https://navan.com/resources/glossary/what-is-fare-class,1,0,0.00,0.02,14500000,"[77,55,77,100,100,55,77,77,77,55,55,44]",2024-12-18,"Image, People also ask, Related searches, Discussions and forums",informational,Organic
what is passenger name record,8,8,140,46,0.00,https://navan.com/resources/glossary/pnr-passenger-name-record,1,0,0.00,0,72400000,"[28,21,21,43,43,34,34,53,53,53,43,81]",2024-12-30,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
fourth of july flights,6,6,90,27,0.00,https://navan.com/blog/insights-trends/july-fourth-travel-how-to-save-hundreds-on-flights,1,0,0.00,0.06,8500000,"[6,9,12,12,15,21,34,81,100,15,6,6]",2024-12-27,"Image pack, Reviews, Video, People also ask, Flights, Related searches",informational,Organic
aisle in aircraft,8,8,260,39,0.00,https://navan.com/resources/glossary/what-is-aisle-seat,1,0,0.00,0,20900000,"[81,100,43,35,54,66,66,66,66,43,54,35]",2025-01-05,"Image pack, Sitelinks, Video, Featured snippet, Image, People also ask, Related searches, AI overview",informational,Organic
what is cost control,9,9,170,9,0.00,https://navan.com/resources/glossary/what-is-cost-control,1,0,0.00,0,3280000000,"[81,34,81,43,43,65,34,53,43,53,81,65]",2024-12-14,"Sitelinks, People also ask, Related searches, AI overview",informational,Organic
travel expenses template,7,7,140,24,3.85,https://navan.com/blog/insights-trends/travel-expense-report-template,1,0,3.00,0.34,72700000,"[43,43,53,53,100,53,53,34,43,34,34,43]",2024-12-22,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches, Discussions and forums",informational,Organic
business hotel discounts,6,6,70,30,37.39,https://navan.com/blog/cost-savings/corporate-hotel-discounts-for-small-businesses,1,0,37.00,0.47,146000000,"[12,5,23,7,17,23,28,17,5,5,28,17]",2024-12-18,"Sitelinks, Reviews, Image, Ads top, Ads bottom, People also ask, Related searches",commercial,Organic
recurring expenses definition,5,5,50,22,0.00,https://navan.com/resources/glossary/what-is-recurring-expense,1,0,0.00,0,24100000,"[41,29,29,29,29,41,29,23,29,23,29,64]",2024-12-25,"Image pack, Sitelinks, Reviews, People also ask, Related searches, AI overview","commercial, informational",Organic
wayfair workday login,9,9,50,52,2.71,https://navan.com/,1,0,2.00,0.02,52,"[11,11,52,64,52,11,11,11,11,11,11,64]",2024-12-28,"Image pack, Sitelinks, Reviews, Ads bottom, Related searches","navigational, transactional",Organic
dana air online ticket booking,6,6,30,74,1.23,https://navan.com/,1,0,1.00,0.22,23,"[18,18,18,18,18,18,18,18,18,18,18,100]",2024-12-17,"Sitelinks, Ads bottom, Related searches",commercial,Organic
leisure traveler,7,7,90,26,0.31,https://navan.com/blog/traveler-experience/what-is-the-difference-between-leisure-and-business-travel,1,0,0.00,0.43,1490000000,"[2,1,1,1,0,1,100,0,1,1,0,2]",2025-01-03,"Image pack, Sitelinks, Image, People also ask, Related searches, AI overview",informational,Organic
retreat locations for large groups,5,5,90,10,4.09,https://navan.com/blog/traveler-experience/unique-corporate-retreat-locations-ideas-venues,1,0,4.00,0.71,89700000,"[5,5,5,5,5,7,7,23,100,43,28,12]",2024-12-29,"Local pack, Image pack, Reviews, Image, People also ask, Related searches, Discussions and forums",commercial,Organic
navan signup,3,3,170,15,0.00,https://navan.com/pricing,1,0,0.00,0,528000,"[15,28,65,100]",2025-01-03,"Image pack, Sitelinks, Reviews, Video, Ads top, People also ask, Related searches",informational,Organic
navan signup,4,4,170,15,0.00,https://navan.com/welcome-back,1,0,0.00,0,528000,"[15,28,65,100]",2025-01-03,"Image pack, Sitelinks, Reviews, Video, Ads top, People also ask, Related searches",informational,Organic
duty free what is,9,9,170,40,0.00,https://navan.com/resources/glossary/what-is-duty-free,1,0,0.00,0,1390000000,"[0,0,100,0,0,0,0,0,0,0,0,2]",2024-12-29,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
how does a car allowance work,5,5,70,18,2.41,https://navan.com/resources/glossary/car-allowance,1,0,2.00,0.04,200000000,"[45,63,63,45,63,45,63,36,45,45,63,100]",2024-12-31,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches, Discussions and forums",informational,Organic
reed & mackay,8,8,210,33,4.59,https://navan.com/about/press/navan-groups-reed-mackay-selected-by-uk-parliament-to-manage-travel-program,1,0,4.00,0.08,3620000,"[44,66,54,35,54,28,28,28,23,18,15,28]",2024-12-27,"Knowledge panel, Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",navigational,Organic
travel portals,9,9,170,47,3.49,https://navan.com/uk/resources/glossary/what-is-travel-portal,1,0,3.00,0.23,1320000000,"[4,2,2,23,29,36,29,44,23,23,29,19]",2024-12-13,"Sitelinks, Reviews, Video Carousel, People also ask, Related searches",commercial,Organic
top corporate travel management companies,8,8,110,50,46.61,https://navan.com/blog/insights-trends/top-corporate-travel-companies-for-2024,1,0,46.00,0.44,369000000,"[28,6,28,28,28,43,53,43,34,34,43,53]",2024-12-29,"Reviews, Featured snippet, People also ask, Related searches, Discussions and forums",commercial,Organic
navan phone number,4,4,90,11,0.00,https://navan.com/resources,1,0,0.00,0,60,"[42,42,100,66,42,66,42,33,33,23,23,14]",2024-12-27,"Sitelinks, Related searches","navigational, transactional",Organic
navan canada,5,5,50,36,0.00,https://navan.com/contact,1,0,0.00,0,1680000,"[64,52,29,23,23,23,29,29,29,29,52,11]",2024-12-25,"Knowledge panel, Sitelinks, Reviews, Video, Image, People also ask, Related searches, Things to know",navigational,Organic
seat size,6,6,70,30,0.00,https://navan.com/resources/glossary/what-is-seat-width,1,0,0.00,0.01,871000000,"[0,3,5,3,5,6,5,5,5,5,5,5]",2024-12-26,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
what is sundry expenses,7,7,90,32,0.00,https://navan.com/resources/glossary/what-is-sundry-expenses,1,0,0.00,0,2950000,"[23,17,23,28,28,28,28,17,23,23,23,28]",2024-12-31,"Image pack, Sitelinks, Featured snippet, People also ask, Related searches",informational,Organic
navan customer service number 24/7,2,2,70,23,0.00,https://navan.com/expense-support,1,0,0.00,0.04,37,"[0,64,100,23,41,11]",2024-12-30,"Sitelinks, Related searches","informational, navigational",Organic
whats flight check in,9,9,140,55,0.00,https://navan.com/resources/glossary/what-is-online-check-in,1,0,0.00,0,841000000,"[0,0,0,0,0,0,0,0,0,0,0,100]",2024-12-28,"Sitelinks, Reviews, Featured snippet, People also ask, Related searches",informational,Organic
low-cost carriers,4,4,50,43,0.89,https://navan.com/resources/glossary/low-cost-carrier,1,0,0.00,0.27,142000000,"[0,0,0,0,0,0,0,0,0,0,100,1]",2025-01-06,"Sitelinks, Image, People also ask, Related searches",commercial,Organic
what is vehicle allowance,5,5,70,22,5.10,https://navan.com/resources/glossary/car-allowance,1,0,5.00,0.02,57800000,"[18,45,100,45,100,63,81,81,63,63,63,63]",2024-12-19,"Image pack, Sitelinks, Reviews, Featured snippet, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
what is the aisle seat,7,7,170,33,0.00,https://navan.com/resources/glossary/what-is-aisle-seat,1,0,0.00,0,30900000,"[53,65,53,53,65,53,53,53,43,53,21,43]",2024-12-13,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches, AI overview",informational,Organic
boarding priority,10,10,170,54,0.00,https://navan.com/resources/glossary/what-is-priority-boarding,1,0,0.00,0.03,82600000,"[0,0,0,0,100,0,0,0,0,0,0,88]",2024-12-14,"Image pack, Image, People also ask, Related searches",informational,Organic
expenditure policy template,7,7,90,19,3.94,https://navan.com/blog/insights-trends/free-expense-policy-template-sample-download,1,0,3.00,0.17,8010000,"[34,26,42,26,42,34,26,34,26,26,19,34]",2024-12-24,"Image pack, Reviews, Ads top, People also ask, Related searches",informational,Organic
tripactions login,9,9,70,33,0.00,https://navan.com/careers,1,0,0.00,0,14200,"[2,2,2,3,4,1,1,1,1,1,0,0]",2024-12-12,"Image pack, Sitelinks, Reviews, Video, Related searches","navigational, transactional",Organic
navan card,2,2,110,21,8.52,https://navan.com/resources/glossary/corporate-card,1,0,8.00,0.07,2970000,"[80,100,66,33,33,66,42,52,19,33,33,42]",2024-12-29,"Image pack, Sitelinks, Reviews, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
what is a boarding pass,10,10,260,43,0.00,https://navan.com/resources/glossary/what-is-boarding-pass,1,0,0.00,0,273000000,"[35,66,53,82,66,100,100,100,82,66,53,66]",2024-12-26,"Knowledge panel, Sitelinks, Reviews, Video, Image, People also ask, Related searches, AI overview",informational,Organic
returning flight,3,3,50,23,1.00,https://navan.com/resources/glossary/what-is-return-flight,1,0,1.00,0.18,581000000,"[15,11,34,3,0,15,26,42,19,26,7,26]",2024-12-15,"Sitelinks, Video, People also ask, Related searches",informational,Organic
